"DATETIME","DCE.P.2008.01.CLOSE","DCE.P.2008.01.SETTLE","DCE.P.2008.01.VOLUME","DCE.P.2008.02.CLOSE","DCE.P.2008.02.SETTLE","DCE.P.2008.02.VOLUME","DCE.P.2008.03.CLOSE","DCE.P.2008.03.SETTLE","DCE.P.2008.03.VOLUME","DCE.P.2008.04.CLOSE","DCE.P.2008.04.SETTLE","DCE.P.2008.04.VOLUME","DCE.P.2008.05.CLOSE","DCE.P.2008.05.SETTLE","DCE.P.2008.05.VOLUME","DCE.P.2008.06.CLOSE","DCE.P.2008.06.SETTLE","DCE.P.2008.06.VOLUME","DCE.P.2008.07.CLOSE","DCE.P.2008.07.SETTLE","DCE.P.2008.07.VOLUME","DCE.P.2008.08.CLOSE","DCE.P.2008.08.SETTLE","DCE.P.2008.08.VOLUME","DCE.P.2008.09.CLOSE","DCE.P.2008.09.SETTLE","DCE.P.2008.09.VOLUME","DCE.P.2008.10.CLOSE","DCE.P.2008.10.SETTLE","DCE.P.2008.10.VOLUME","DCE.P.2008.11.CLOSE","DCE.P.2008.11.SETTLE","DCE.P.2008.11.VOLUME","DCE.P.2008.12.CLOSE","DCE.P.2008.12.SETTLE","DCE.P.2008.12.VOLUME","DCE.P.2009.01.CLOSE","DCE.P.2009.01.SETTLE","DCE.P.2009.01.VOLUME","DCE.P.2009.02.CLOSE","DCE.P.2009.02.SETTLE","DCE.P.2009.02.VOLUME","DCE.P.2009.03.CLOSE","DCE.P.2009.03.SETTLE","DCE.P.2009.03.VOLUME","DCE.P.2009.04.CLOSE","DCE.P.2009.04.SETTLE","DCE.P.2009.04.VOLUME","DCE.P.2009.05.CLOSE","DCE.P.2009.05.SETTLE","DCE.P.2009.05.VOLUME","DCE.P.2009.06.CLOSE","DCE.P.2009.06.SETTLE","DCE.P.2009.06.VOLUME","DCE.P.2009.07.CLOSE","DCE.P.2009.07.SETTLE","DCE.P.2009.07.VOLUME","DCE.P.2009.08.CLOSE","DCE.P.2009.08.SETTLE","DCE.P.2009.08.VOLUME","DCE.P.2009.09.CLOSE","DCE.P.2009.09.SETTLE","DCE.P.2009.09.VOLUME","DCE.P.2009.10.CLOSE","DCE.P.2009.10.SETTLE","DCE.P.2009.10.VOLUME","DCE.P.2009.11.CLOSE","DCE.P.2009.11.SETTLE","DCE.P.2009.11.VOLUME","DCE.P.2009.12.CLOSE","DCE.P.2009.12.SETTLE","DCE.P.2009.12.VOLUME","DCE.P.2010.01.CLOSE","DCE.P.2010.01.SETTLE","DCE.P.2010.01.VOLUME","DCE.P.2010.02.CLOSE","DCE.P.2010.02.SETTLE","DCE.P.2010.02.VOLUME","DCE.P.2010.03.CLOSE","DCE.P.2010.03.SETTLE","DCE.P.2010.03.VOLUME","DCE.P.2010.04.CLOSE","DCE.P.2010.04.SETTLE","DCE.P.2010.04.VOLUME","DCE.P.2010.05.CLOSE","DCE.P.2010.05.SETTLE","DCE.P.2010.05.VOLUME","DCE.P.2010.06.CLOSE","DCE.P.2010.06.SETTLE","DCE.P.2010.06.VOLUME","DCE.P.2010.07.CLOSE","DCE.P.2010.07.SETTLE","DCE.P.2010.07.VOLUME","DCE.P.2010.08.CLOSE","DCE.P.2010.08.SETTLE","DCE.P.2010.08.VOLUME","DCE.P.2010.09.CLOSE","DCE.P.2010.09.SETTLE","DCE.P.2010.09.VOLUME","DCE.P.2010.10.CLOSE","DCE.P.2010.10.SETTLE","DCE.P.2010.10.VOLUME","DCE.P.2010.11.CLOSE","DCE.P.2010.11.SETTLE","DCE.P.2010.11.VOLUME","DCE.P.2010.12.CLOSE","DCE.P.2010.12.SETTLE","DCE.P.2010.12.VOLUME","DCE.P.2011.01.CLOSE","DCE.P.2011.01.SETTLE","DCE.P.2011.01.VOLUME","DCE.P.2011.02.CLOSE","DCE.P.2011.02.SETTLE","DCE.P.2011.02.VOLUME","DCE.P.2011.03.CLOSE","DCE.P.2011.03.SETTLE","DCE.P.2011.03.VOLUME","DCE.P.2011.04.CLOSE","DCE.P.2011.04.SETTLE","DCE.P.2011.04.VOLUME","DCE.P.2011.05.CLOSE","DCE.P.2011.05.SETTLE","DCE.P.2011.05.VOLUME","DCE.P.2011.06.CLOSE","DCE.P.2011.06.SETTLE","DCE.P.2011.06.VOLUME","DCE.P.2011.07.CLOSE","DCE.P.2011.07.SETTLE","DCE.P.2011.07.VOLUME","DCE.P.2011.08.CLOSE","DCE.P.2011.08.SETTLE","DCE.P.2011.08.VOLUME","DCE.P.2011.09.CLOSE","DCE.P.2011.09.SETTLE","DCE.P.2011.09.VOLUME","DCE.P.2011.10.CLOSE","DCE.P.2011.10.SETTLE","DCE.P.2011.10.VOLUME","DCE.P.2011.11.CLOSE","DCE.P.2011.11.SETTLE","DCE.P.2011.11.VOLUME","DCE.P.2011.12.CLOSE","DCE.P.2011.12.SETTLE","DCE.P.2011.12.VOLUME","DCE.P.2012.01.CLOSE","DCE.P.2012.01.SETTLE","DCE.P.2012.01.VOLUME","DCE.P.2012.02.CLOSE","DCE.P.2012.02.SETTLE","DCE.P.2012.02.VOLUME","DCE.P.2012.03.CLOSE","DCE.P.2012.03.SETTLE","DCE.P.2012.03.VOLUME","DCE.P.2012.04.CLOSE","DCE.P.2012.04.SETTLE","DCE.P.2012.04.VOLUME","DCE.P.2012.05.CLOSE","DCE.P.2012.05.SETTLE","DCE.P.2012.05.VOLUME","DCE.P.2012.06.CLOSE","DCE.P.2012.06.SETTLE","DCE.P.2012.06.VOLUME","DCE.P.2012.07.CLOSE","DCE.P.2012.07.SETTLE","DCE.P.2012.07.VOLUME","DCE.P.2012.08.CLOSE","DCE.P.2012.08.SETTLE","DCE.P.2012.08.VOLUME","DCE.P.2012.09.CLOSE","DCE.P.2012.09.SETTLE","DCE.P.2012.09.VOLUME","DCE.P.2012.10.CLOSE","DCE.P.2012.10.SETTLE","DCE.P.2012.10.VOLUME","DCE.P.2012.11.CLOSE","DCE.P.2012.11.SETTLE","DCE.P.2012.11.VOLUME","DCE.P.2012.12.CLOSE","DCE.P.2012.12.SETTLE","DCE.P.2012.12.VOLUME","DCE.P.2013.01.CLOSE","DCE.P.2013.01.SETTLE","DCE.P.2013.01.VOLUME","DCE.P.2013.02.CLOSE","DCE.P.2013.02.SETTLE","DCE.P.2013.02.VOLUME","DCE.P.2013.03.CLOSE","DCE.P.2013.03.SETTLE","DCE.P.2013.03.VOLUME","DCE.P.2013.04.CLOSE","DCE.P.2013.04.SETTLE","DCE.P.2013.04.VOLUME","DCE.P.2013.05.CLOSE","DCE.P.2013.05.SETTLE","DCE.P.2013.05.VOLUME","DCE.P.2013.06.CLOSE","DCE.P.2013.06.SETTLE","DCE.P.2013.06.VOLUME","DCE.P.2013.07.CLOSE","DCE.P.2013.07.SETTLE","DCE.P.2013.07.VOLUME","DCE.P.2013.08.CLOSE","DCE.P.2013.08.SETTLE","DCE.P.2013.08.VOLUME","DCE.P.2013.09.CLOSE","DCE.P.2013.09.SETTLE","DCE.P.2013.09.VOLUME","DCE.P.2013.10.CLOSE","DCE.P.2013.10.SETTLE","DCE.P.2013.10.VOLUME","DCE.P.2013.11.CLOSE","DCE.P.2013.11.SETTLE","DCE.P.2013.11.VOLUME","DCE.P.2013.12.CLOSE","DCE.P.2013.12.SETTLE","DCE.P.2013.12.VOLUME","DCE.P.2014.01.CLOSE","DCE.P.2014.01.SETTLE","DCE.P.2014.01.VOLUME","DCE.P.2014.02.CLOSE","DCE.P.2014.02.SETTLE","DCE.P.2014.02.VOLUME","DCE.P.2014.03.CLOSE","DCE.P.2014.03.SETTLE","DCE.P.2014.03.VOLUME","DCE.P.2014.04.CLOSE","DCE.P.2014.04.SETTLE","DCE.P.2014.04.VOLUME","DCE.P.2014.05.CLOSE","DCE.P.2014.05.SETTLE","DCE.P.2014.05.VOLUME","DCE.P.2014.06.CLOSE","DCE.P.2014.06.SETTLE","DCE.P.2014.06.VOLUME","DCE.P.2014.07.CLOSE","DCE.P.2014.07.SETTLE","DCE.P.2014.07.VOLUME","DCE.P.2014.08.CLOSE","DCE.P.2014.08.SETTLE","DCE.P.2014.08.VOLUME","DCE.P.2014.09.CLOSE","DCE.P.2014.09.SETTLE","DCE.P.2014.09.VOLUME","DCE.P.2014.10.CLOSE","DCE.P.2014.10.SETTLE","DCE.P.2014.10.VOLUME","DCE.P.2014.11.CLOSE","DCE.P.2014.11.SETTLE","DCE.P.2014.11.VOLUME","DCE.P.2014.12.CLOSE","DCE.P.2014.12.SETTLE","DCE.P.2014.12.VOLUME","DCE.P.2015.01.CLOSE","DCE.P.2015.01.SETTLE","DCE.P.2015.01.VOLUME","DCE.P.2015.02.CLOSE","DCE.P.2015.02.SETTLE","DCE.P.2015.02.VOLUME","DCE.P.2015.03.CLOSE","DCE.P.2015.03.SETTLE","DCE.P.2015.03.VOLUME","DCE.P.2015.04.CLOSE","DCE.P.2015.04.SETTLE","DCE.P.2015.04.VOLUME","DCE.P.2015.05.CLOSE","DCE.P.2015.05.SETTLE","DCE.P.2015.05.VOLUME","DCE.P.2015.06.CLOSE","DCE.P.2015.06.SETTLE","DCE.P.2015.06.VOLUME","DCE.P.2015.07.CLOSE","DCE.P.2015.07.SETTLE","DCE.P.2015.07.VOLUME","DCE.P.2015.08.CLOSE","DCE.P.2015.08.SETTLE","DCE.P.2015.08.VOLUME","DCE.P.2015.09.CLOSE","DCE.P.2015.09.SETTLE","DCE.P.2015.09.VOLUME","DCE.P.2015.10.CLOSE","DCE.P.2015.10.SETTLE","DCE.P.2015.10.VOLUME","DCE.P.2015.11.CLOSE","DCE.P.2015.11.SETTLE","DCE.P.2015.11.VOLUME","DCE.P.2015.12.CLOSE","DCE.P.2015.12.SETTLE","DCE.P.2015.12.VOLUME","DCE.P.2016.01.CLOSE","DCE.P.2016.01.SETTLE","DCE.P.2016.01.VOLUME","DCE.P.2016.02.CLOSE","DCE.P.2016.02.SETTLE","DCE.P.2016.02.VOLUME","DCE.P.2016.03.CLOSE","DCE.P.2016.03.SETTLE","DCE.P.2016.03.VOLUME","DCE.P.2016.04.CLOSE","DCE.P.2016.04.SETTLE","DCE.P.2016.04.VOLUME","DCE.P.2016.05.CLOSE","DCE.P.2016.05.SETTLE","DCE.P.2016.05.VOLUME","DCE.P.2016.06.CLOSE","DCE.P.2016.06.SETTLE","DCE.P.2016.06.VOLUME","DCE.P.2016.07.CLOSE","DCE.P.2016.07.SETTLE","DCE.P.2016.07.VOLUME","DCE.P.2016.08.CLOSE","DCE.P.2016.08.SETTLE","DCE.P.2016.08.VOLUME","DCE.P.2016.09.CLOSE","DCE.P.2016.09.SETTLE","DCE.P.2016.09.VOLUME","DCE.P.2016.10.CLOSE","DCE.P.2016.10.SETTLE","DCE.P.2016.10.VOLUME","DCE.P.2016.11.CLOSE","DCE.P.2016.11.SETTLE","DCE.P.2016.11.VOLUME","DCE.P.2016.12.CLOSE","DCE.P.2016.12.SETTLE","DCE.P.2016.12.VOLUME","DCE.P.2017.01.CLOSE","DCE.P.2017.01.SETTLE","DCE.P.2017.01.VOLUME"
"2007-10-29",8424,8422,1676,8424,8420,104,8424,8410,20,8420,8418,70,8424,8414,2098,7800,7800,0,7800,7800,0,7800,7800,0,8424,8350,74,7800,7800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-10-30",8640,8610,4518,8594,8562,18,8410,8410,0,8580,8560,82,8572,8608,18646,7800,7800,0,7800,7800,0,7800,7800,0,8590,8544,596,7800,7800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-10-31",8584,8598,660,8600,8520,4,8570,8516,18,8560,8560,0,8516,8530,5142,8424,8424,2,8424,8424,2,8424,8424,2,8520,8518,502,8424,8424,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-11-01",8670,8666,712,8654,8640,28,8690,8628,22,8670,8626,10,8598,8606,3222,8502,8502,2,8510,8510,2,8520,8520,2,8518,8518,0,8530,8530,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-11-02",8628,8620,230,8644,8640,38,8680,8630,4,8626,8626,0,8540,8540,3304,8502,8502,0,8510,8510,0,8520,8520,0,8518,8518,0,8530,8530,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-11-05",8640,8648,176,8580,8666,52,8700,8700,2,8628,8654,4,8600,8598,4428,8502,8502,0,8660,8586,4,8520,8520,0,8670,8670,4,8530,8530,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-11-06",8688,8666,214,8710,8720,30,8710,8682,6,8654,8654,0,8666,8628,3726,8502,8502,0,8586,8586,0,8520,8520,0,8630,8590,4,8530,8530,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-11-07",8798,8794,288,8702,8754,22,8850,8832,10,8790,8820,4,8816,8816,4184,8502,8502,0,8586,8586,0,8520,8520,0,8748,8758,76,8530,8530,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
