"DATETIME","DCE.L.2007.10.CLOSE","DCE.L.2007.10.SETTLE","DCE.L.2007.10.VOLUME","DCE.L.2007.11.CLOSE","DCE.L.2007.11.SETTLE","DCE.L.2007.11.VOLUME","DCE.L.2007.12.CLOSE","DCE.L.2007.12.SETTLE","DCE.L.2007.12.VOLUME","DCE.L.2008.01.CLOSE","DCE.L.2008.01.SETTLE","DCE.L.2008.01.VOLUME","DCE.L.2008.02.CLOSE","DCE.L.2008.02.SETTLE","DCE.L.2008.02.VOLUME","DCE.L.2008.03.CLOSE","DCE.L.2008.03.SETTLE","DCE.L.2008.03.VOLUME","DCE.L.2008.04.CLOSE","DCE.L.2008.04.SETTLE","DCE.L.2008.04.VOLUME","DCE.L.2008.05.CLOSE","DCE.L.2008.05.SETTLE","DCE.L.2008.05.VOLUME","DCE.L.2008.06.CLOSE","DCE.L.2008.06.SETTLE","DCE.L.2008.06.VOLUME","DCE.L.2008.07.CLOSE","DCE.L.2008.07.SETTLE","DCE.L.2008.07.VOLUME","DCE.L.2008.08.CLOSE","DCE.L.2008.08.SETTLE","DCE.L.2008.08.VOLUME","DCE.L.2008.09.CLOSE","DCE.L.2008.09.SETTLE","DCE.L.2008.09.VOLUME","DCE.L.2008.10.CLOSE","DCE.L.2008.10.SETTLE","DCE.L.2008.10.VOLUME","DCE.L.2008.11.CLOSE","DCE.L.2008.11.SETTLE","DCE.L.2008.11.VOLUME","DCE.L.2008.12.CLOSE","DCE.L.2008.12.SETTLE","DCE.L.2008.12.VOLUME","DCE.L.2009.01.CLOSE","DCE.L.2009.01.SETTLE","DCE.L.2009.01.VOLUME","DCE.L.2009.02.CLOSE","DCE.L.2009.02.SETTLE","DCE.L.2009.02.VOLUME","DCE.L.2009.03.CLOSE","DCE.L.2009.03.SETTLE","DCE.L.2009.03.VOLUME","DCE.L.2009.04.CLOSE","DCE.L.2009.04.SETTLE","DCE.L.2009.04.VOLUME","DCE.L.2009.05.CLOSE","DCE.L.2009.05.SETTLE","DCE.L.2009.05.VOLUME","DCE.L.2009.06.CLOSE","DCE.L.2009.06.SETTLE","DCE.L.2009.06.VOLUME","DCE.L.2009.07.CLOSE","DCE.L.2009.07.SETTLE","DCE.L.2009.07.VOLUME","DCE.L.2009.08.CLOSE","DCE.L.2009.08.SETTLE","DCE.L.2009.08.VOLUME","DCE.L.2009.09.CLOSE","DCE.L.2009.09.SETTLE","DCE.L.2009.09.VOLUME","DCE.L.2009.10.CLOSE","DCE.L.2009.10.SETTLE","DCE.L.2009.10.VOLUME","DCE.L.2009.11.CLOSE","DCE.L.2009.11.SETTLE","DCE.L.2009.11.VOLUME","DCE.L.2009.12.CLOSE","DCE.L.2009.12.SETTLE","DCE.L.2009.12.VOLUME","DCE.L.2010.01.CLOSE","DCE.L.2010.01.SETTLE","DCE.L.2010.01.VOLUME","DCE.L.2010.02.CLOSE","DCE.L.2010.02.SETTLE","DCE.L.2010.02.VOLUME","DCE.L.2010.03.CLOSE","DCE.L.2010.03.SETTLE","DCE.L.2010.03.VOLUME","DCE.L.2010.04.CLOSE","DCE.L.2010.04.SETTLE","DCE.L.2010.04.VOLUME","DCE.L.2010.05.CLOSE","DCE.L.2010.05.SETTLE","DCE.L.2010.05.VOLUME","DCE.L.2010.06.CLOSE","DCE.L.2010.06.SETTLE","DCE.L.2010.06.VOLUME","DCE.L.2010.07.CLOSE","DCE.L.2010.07.SETTLE","DCE.L.2010.07.VOLUME","DCE.L.2010.08.CLOSE","DCE.L.2010.08.SETTLE","DCE.L.2010.08.VOLUME","DCE.L.2010.09.CLOSE","DCE.L.2010.09.SETTLE","DCE.L.2010.09.VOLUME","DCE.L.2010.10.CLOSE","DCE.L.2010.10.SETTLE","DCE.L.2010.10.VOLUME","DCE.L.2010.11.CLOSE","DCE.L.2010.11.SETTLE","DCE.L.2010.11.VOLUME","DCE.L.2010.12.CLOSE","DCE.L.2010.12.SETTLE","DCE.L.2010.12.VOLUME","DCE.L.2011.01.CLOSE","DCE.L.2011.01.SETTLE","DCE.L.2011.01.VOLUME","DCE.L.2011.02.CLOSE","DCE.L.2011.02.SETTLE","DCE.L.2011.02.VOLUME","DCE.L.2011.03.CLOSE","DCE.L.2011.03.SETTLE","DCE.L.2011.03.VOLUME","DCE.L.2011.04.CLOSE","DCE.L.2011.04.SETTLE","DCE.L.2011.04.VOLUME","DCE.L.2011.05.CLOSE","DCE.L.2011.05.SETTLE","DCE.L.2011.05.VOLUME","DCE.L.2011.06.CLOSE","DCE.L.2011.06.SETTLE","DCE.L.2011.06.VOLUME","DCE.L.2011.07.CLOSE","DCE.L.2011.07.SETTLE","DCE.L.2011.07.VOLUME","DCE.L.2011.08.CLOSE","DCE.L.2011.08.SETTLE","DCE.L.2011.08.VOLUME","DCE.L.2011.09.CLOSE","DCE.L.2011.09.SETTLE","DCE.L.2011.09.VOLUME","DCE.L.2011.10.CLOSE","DCE.L.2011.10.SETTLE","DCE.L.2011.10.VOLUME","DCE.L.2011.11.CLOSE","DCE.L.2011.11.SETTLE","DCE.L.2011.11.VOLUME","DCE.L.2011.12.CLOSE","DCE.L.2011.12.SETTLE","DCE.L.2011.12.VOLUME","DCE.L.2012.01.CLOSE","DCE.L.2012.01.SETTLE","DCE.L.2012.01.VOLUME","DCE.L.2012.02.CLOSE","DCE.L.2012.02.SETTLE","DCE.L.2012.02.VOLUME","DCE.L.2012.03.CLOSE","DCE.L.2012.03.SETTLE","DCE.L.2012.03.VOLUME","DCE.L.2012.04.CLOSE","DCE.L.2012.04.SETTLE","DCE.L.2012.04.VOLUME","DCE.L.2012.05.CLOSE","DCE.L.2012.05.SETTLE","DCE.L.2012.05.VOLUME","DCE.L.2012.06.CLOSE","DCE.L.2012.06.SETTLE","DCE.L.2012.06.VOLUME","DCE.L.2012.07.CLOSE","DCE.L.2012.07.SETTLE","DCE.L.2012.07.VOLUME","DCE.L.2012.08.CLOSE","DCE.L.2012.08.SETTLE","DCE.L.2012.08.VOLUME","DCE.L.2012.09.CLOSE","DCE.L.2012.09.SETTLE","DCE.L.2012.09.VOLUME","DCE.L.2012.10.CLOSE","DCE.L.2012.10.SETTLE","DCE.L.2012.10.VOLUME","DCE.L.2012.11.CLOSE","DCE.L.2012.11.SETTLE","DCE.L.2012.11.VOLUME","DCE.L.2012.12.CLOSE","DCE.L.2012.12.SETTLE","DCE.L.2012.12.VOLUME","DCE.L.2013.01.CLOSE","DCE.L.2013.01.SETTLE","DCE.L.2013.01.VOLUME","DCE.L.2013.02.CLOSE","DCE.L.2013.02.SETTLE","DCE.L.2013.02.VOLUME","DCE.L.2013.03.CLOSE","DCE.L.2013.03.SETTLE","DCE.L.2013.03.VOLUME","DCE.L.2013.04.CLOSE","DCE.L.2013.04.SETTLE","DCE.L.2013.04.VOLUME","DCE.L.2013.05.CLOSE","DCE.L.2013.05.SETTLE","DCE.L.2013.05.VOLUME","DCE.L.2013.06.CLOSE","DCE.L.2013.06.SETTLE","DCE.L.2013.06.VOLUME","DCE.L.2013.07.CLOSE","DCE.L.2013.07.SETTLE","DCE.L.2013.07.VOLUME","DCE.L.2013.08.CLOSE","DCE.L.2013.08.SETTLE","DCE.L.2013.08.VOLUME","DCE.L.2013.09.CLOSE","DCE.L.2013.09.SETTLE","DCE.L.2013.09.VOLUME","DCE.L.2013.10.CLOSE","DCE.L.2013.10.SETTLE","DCE.L.2013.10.VOLUME","DCE.L.2013.11.CLOSE","DCE.L.2013.11.SETTLE","DCE.L.2013.11.VOLUME","DCE.L.2013.12.CLOSE","DCE.L.2013.12.SETTLE","DCE.L.2013.12.VOLUME","DCE.L.2014.01.CLOSE","DCE.L.2014.01.SETTLE","DCE.L.2014.01.VOLUME","DCE.L.2014.02.CLOSE","DCE.L.2014.02.SETTLE","DCE.L.2014.02.VOLUME","DCE.L.2014.03.CLOSE","DCE.L.2014.03.SETTLE","DCE.L.2014.03.VOLUME","DCE.L.2014.04.CLOSE","DCE.L.2014.04.SETTLE","DCE.L.2014.04.VOLUME","DCE.L.2014.05.CLOSE","DCE.L.2014.05.SETTLE","DCE.L.2014.05.VOLUME","DCE.L.2014.06.CLOSE","DCE.L.2014.06.SETTLE","DCE.L.2014.06.VOLUME","DCE.L.2014.07.CLOSE","DCE.L.2014.07.SETTLE","DCE.L.2014.07.VOLUME","DCE.L.2014.08.CLOSE","DCE.L.2014.08.SETTLE","DCE.L.2014.08.VOLUME","DCE.L.2014.09.CLOSE","DCE.L.2014.09.SETTLE","DCE.L.2014.09.VOLUME","DCE.L.2014.10.CLOSE","DCE.L.2014.10.SETTLE","DCE.L.2014.10.VOLUME","DCE.L.2014.11.CLOSE","DCE.L.2014.11.SETTLE","DCE.L.2014.11.VOLUME","DCE.L.2014.12.CLOSE","DCE.L.2014.12.SETTLE","DCE.L.2014.12.VOLUME","DCE.L.2015.01.CLOSE","DCE.L.2015.01.SETTLE","DCE.L.2015.01.VOLUME","DCE.L.2015.02.CLOSE","DCE.L.2015.02.SETTLE","DCE.L.2015.02.VOLUME","DCE.L.2015.03.CLOSE","DCE.L.2015.03.SETTLE","DCE.L.2015.03.VOLUME","DCE.L.2015.04.CLOSE","DCE.L.2015.04.SETTLE","DCE.L.2015.04.VOLUME","DCE.L.2015.05.CLOSE","DCE.L.2015.05.SETTLE","DCE.L.2015.05.VOLUME","DCE.L.2015.06.CLOSE","DCE.L.2015.06.SETTLE","DCE.L.2015.06.VOLUME","DCE.L.2015.07.CLOSE","DCE.L.2015.07.SETTLE","DCE.L.2015.07.VOLUME","DCE.L.2015.08.CLOSE","DCE.L.2015.08.SETTLE","DCE.L.2015.08.VOLUME","DCE.L.2015.09.CLOSE","DCE.L.2015.09.SETTLE","DCE.L.2015.09.VOLUME","DCE.L.2015.10.CLOSE","DCE.L.2015.10.SETTLE","DCE.L.2015.10.VOLUME","DCE.L.2015.11.CLOSE","DCE.L.2015.11.SETTLE","DCE.L.2015.11.VOLUME","DCE.L.2015.12.CLOSE","DCE.L.2015.12.SETTLE","DCE.L.2015.12.VOLUME","DCE.L.2016.01.CLOSE","DCE.L.2016.01.SETTLE","DCE.L.2016.01.VOLUME","DCE.L.2016.02.CLOSE","DCE.L.2016.02.SETTLE","DCE.L.2016.02.VOLUME","DCE.L.2016.03.CLOSE","DCE.L.2016.03.SETTLE","DCE.L.2016.03.VOLUME","DCE.L.2016.04.CLOSE","DCE.L.2016.04.SETTLE","DCE.L.2016.04.VOLUME","DCE.L.2016.05.CLOSE","DCE.L.2016.05.SETTLE","DCE.L.2016.05.VOLUME","DCE.L.2016.06.CLOSE","DCE.L.2016.06.SETTLE","DCE.L.2016.06.VOLUME","DCE.L.2016.07.CLOSE","DCE.L.2016.07.SETTLE","DCE.L.2016.07.VOLUME","DCE.L.2016.08.CLOSE","DCE.L.2016.08.SETTLE","DCE.L.2016.08.VOLUME","DCE.L.2016.09.CLOSE","DCE.L.2016.09.SETTLE","DCE.L.2016.09.VOLUME","DCE.L.2016.10.CLOSE","DCE.L.2016.10.SETTLE","DCE.L.2016.10.VOLUME","DCE.L.2016.11.CLOSE","DCE.L.2016.11.SETTLE","DCE.L.2016.11.VOLUME","DCE.L.2016.12.CLOSE","DCE.L.2016.12.SETTLE","DCE.L.2016.12.VOLUME","DCE.L.2017.01.CLOSE","DCE.L.2017.01.SETTLE","DCE.L.2017.01.VOLUME"
"2007-07-31",12535,12670,6200,12580,12610,21556,12615,12625,566,12710,12705,7872,12200,12200,0,12820,12520,8,12200,12200,0,12680,12735,128,12200,12200,0,12200,12200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-08-01",12420,12475,800,12450,12490,4728,12575,12535,10,12590,12690,1524,12200,12200,0,12520,12520,0,12200,12200,0,12735,12735,0,12200,12200,0,12200,12200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-08-02",12340,12315,248,12460,12410,5116,12450,12360,10,12540,12475,1232,12200,12200,0,12520,12520,0,12200,12200,0,12520,12520,4,12200,12200,0,12200,12200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-08-03",12380,12365,232,12495,12495,4810,12360,12360,0,12590,12590,966,12500,12295,6,12520,12520,0,12200,12685,4,12520,12520,0,12200,12200,0,11850,12510,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-08-06",12410,12430,268,12550,12580,6480,12585,12420,6,12680,12695,996,12360,12535,24,12520,12520,0,12685,12685,0,12520,12520,0,12200,12200,0,12510,12510,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-08-07",12390,12405,182,12515,12515,3044,12550,12455,10,12630,12640,974,12535,12535,0,12520,12520,0,12685,12685,0,12520,12520,0,12200,12200,0,12510,12510,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-08-08",12460,12450,138,12580,12590,2124,12455,12455,0,12660,12660,946,12735,12705,12,12600,12790,12,12685,12685,0,12520,12520,0,12200,12200,0,12510,12510,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-08-09",12600,12505,204,12770,12670,4630,12715,12690,8,12755,12640,1042,12915,12740,4,12700,12950,8,12685,12685,0,12520,12520,0,12200,12200,0,12510,12510,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
