"DATETIME","SHFE.ZN.2007.07.CLOSE","SHFE.ZN.2007.07.SETTLE","SHFE.ZN.2007.07.VOLUME","SHFE.ZN.2007.08.CLOSE","SHFE.ZN.2007.08.SETTLE","SHFE.ZN.2007.08.VOLUME","SHFE.ZN.2007.09.CLOSE","SHFE.ZN.2007.09.SETTLE","SHFE.ZN.2007.09.VOLUME","SHFE.ZN.2007.10.CLOSE","SHFE.ZN.2007.10.SETTLE","SHFE.ZN.2007.10.VOLUME","SHFE.ZN.2007.11.CLOSE","SHFE.ZN.2007.11.SETTLE","SHFE.ZN.2007.11.VOLUME","SHFE.ZN.2007.12.CLOSE","SHFE.ZN.2007.12.SETTLE","SHFE.ZN.2007.12.VOLUME","SHFE.ZN.2008.01.CLOSE","SHFE.ZN.2008.01.SETTLE","SHFE.ZN.2008.01.VOLUME","SHFE.ZN.2008.02.CLOSE","SHFE.ZN.2008.02.SETTLE","SHFE.ZN.2008.02.VOLUME","SHFE.ZN.2008.03.CLOSE","SHFE.ZN.2008.03.SETTLE","SHFE.ZN.2008.03.VOLUME","SHFE.ZN.2008.04.CLOSE","SHFE.ZN.2008.04.SETTLE","SHFE.ZN.2008.04.VOLUME","SHFE.ZN.2008.05.CLOSE","SHFE.ZN.2008.05.SETTLE","SHFE.ZN.2008.05.VOLUME","SHFE.ZN.2008.06.CLOSE","SHFE.ZN.2008.06.SETTLE","SHFE.ZN.2008.06.VOLUME","SHFE.ZN.2008.07.CLOSE","SHFE.ZN.2008.07.SETTLE","SHFE.ZN.2008.07.VOLUME","SHFE.ZN.2008.08.CLOSE","SHFE.ZN.2008.08.SETTLE","SHFE.ZN.2008.08.VOLUME","SHFE.ZN.2008.09.CLOSE","SHFE.ZN.2008.09.SETTLE","SHFE.ZN.2008.09.VOLUME","SHFE.ZN.2008.10.CLOSE","SHFE.ZN.2008.10.SETTLE","SHFE.ZN.2008.10.VOLUME","SHFE.ZN.2008.11.CLOSE","SHFE.ZN.2008.11.SETTLE","SHFE.ZN.2008.11.VOLUME","SHFE.ZN.2008.12.CLOSE","SHFE.ZN.2008.12.SETTLE","SHFE.ZN.2008.12.VOLUME","SHFE.ZN.2009.01.CLOSE","SHFE.ZN.2009.01.SETTLE","SHFE.ZN.2009.01.VOLUME","SHFE.ZN.2009.02.CLOSE","SHFE.ZN.2009.02.SETTLE","SHFE.ZN.2009.02.VOLUME","SHFE.ZN.2009.03.CLOSE","SHFE.ZN.2009.03.SETTLE","SHFE.ZN.2009.03.VOLUME","SHFE.ZN.2009.04.CLOSE","SHFE.ZN.2009.04.SETTLE","SHFE.ZN.2009.04.VOLUME","SHFE.ZN.2009.05.CLOSE","SHFE.ZN.2009.05.SETTLE","SHFE.ZN.2009.05.VOLUME","SHFE.ZN.2009.06.CLOSE","SHFE.ZN.2009.06.SETTLE","SHFE.ZN.2009.06.VOLUME","SHFE.ZN.2009.07.CLOSE","SHFE.ZN.2009.07.SETTLE","SHFE.ZN.2009.07.VOLUME","SHFE.ZN.2009.08.CLOSE","SHFE.ZN.2009.08.SETTLE","SHFE.ZN.2009.08.VOLUME","SHFE.ZN.2009.09.CLOSE","SHFE.ZN.2009.09.SETTLE","SHFE.ZN.2009.09.VOLUME","SHFE.ZN.2009.10.CLOSE","SHFE.ZN.2009.10.SETTLE","SHFE.ZN.2009.10.VOLUME","SHFE.ZN.2009.11.CLOSE","SHFE.ZN.2009.11.SETTLE","SHFE.ZN.2009.11.VOLUME","SHFE.ZN.2009.12.CLOSE","SHFE.ZN.2009.12.SETTLE","SHFE.ZN.2009.12.VOLUME","SHFE.ZN.2010.01.CLOSE","SHFE.ZN.2010.01.SETTLE","SHFE.ZN.2010.01.VOLUME","SHFE.ZN.2010.02.CLOSE","SHFE.ZN.2010.02.SETTLE","SHFE.ZN.2010.02.VOLUME","SHFE.ZN.2010.03.CLOSE","SHFE.ZN.2010.03.SETTLE","SHFE.ZN.2010.03.VOLUME","SHFE.ZN.2010.04.CLOSE","SHFE.ZN.2010.04.SETTLE","SHFE.ZN.2010.04.VOLUME","SHFE.ZN.2010.05.CLOSE","SHFE.ZN.2010.05.SETTLE","SHFE.ZN.2010.05.VOLUME","SHFE.ZN.2010.06.CLOSE","SHFE.ZN.2010.06.SETTLE","SHFE.ZN.2010.06.VOLUME","SHFE.ZN.2010.07.CLOSE","SHFE.ZN.2010.07.SETTLE","SHFE.ZN.2010.07.VOLUME","SHFE.ZN.2010.08.CLOSE","SHFE.ZN.2010.08.SETTLE","SHFE.ZN.2010.08.VOLUME","SHFE.ZN.2010.09.CLOSE","SHFE.ZN.2010.09.SETTLE","SHFE.ZN.2010.09.VOLUME","SHFE.ZN.2010.10.CLOSE","SHFE.ZN.2010.10.SETTLE","SHFE.ZN.2010.10.VOLUME","SHFE.ZN.2010.11.CLOSE","SHFE.ZN.2010.11.SETTLE","SHFE.ZN.2010.11.VOLUME","SHFE.ZN.2010.12.CLOSE","SHFE.ZN.2010.12.SETTLE","SHFE.ZN.2010.12.VOLUME","SHFE.ZN.2011.01.CLOSE","SHFE.ZN.2011.01.SETTLE","SHFE.ZN.2011.01.VOLUME","SHFE.ZN.2011.02.CLOSE","SHFE.ZN.2011.02.SETTLE","SHFE.ZN.2011.02.VOLUME","SHFE.ZN.2011.03.CLOSE","SHFE.ZN.2011.03.SETTLE","SHFE.ZN.2011.03.VOLUME","SHFE.ZN.2011.04.CLOSE","SHFE.ZN.2011.04.SETTLE","SHFE.ZN.2011.04.VOLUME","SHFE.ZN.2011.05.CLOSE","SHFE.ZN.2011.05.SETTLE","SHFE.ZN.2011.05.VOLUME","SHFE.ZN.2011.06.CLOSE","SHFE.ZN.2011.06.SETTLE","SHFE.ZN.2011.06.VOLUME","SHFE.ZN.2011.07.CLOSE","SHFE.ZN.2011.07.SETTLE","SHFE.ZN.2011.07.VOLUME","SHFE.ZN.2011.08.CLOSE","SHFE.ZN.2011.08.SETTLE","SHFE.ZN.2011.08.VOLUME","SHFE.ZN.2011.09.CLOSE","SHFE.ZN.2011.09.SETTLE","SHFE.ZN.2011.09.VOLUME","SHFE.ZN.2011.10.CLOSE","SHFE.ZN.2011.10.SETTLE","SHFE.ZN.2011.10.VOLUME","SHFE.ZN.2011.11.CLOSE","SHFE.ZN.2011.11.SETTLE","SHFE.ZN.2011.11.VOLUME","SHFE.ZN.2011.12.CLOSE","SHFE.ZN.2011.12.SETTLE","SHFE.ZN.2011.12.VOLUME","SHFE.ZN.2012.01.CLOSE","SHFE.ZN.2012.01.SETTLE","SHFE.ZN.2012.01.VOLUME","SHFE.ZN.2012.02.CLOSE","SHFE.ZN.2012.02.SETTLE","SHFE.ZN.2012.02.VOLUME","SHFE.ZN.2012.03.CLOSE","SHFE.ZN.2012.03.SETTLE","SHFE.ZN.2012.03.VOLUME","SHFE.ZN.2012.04.CLOSE","SHFE.ZN.2012.04.SETTLE","SHFE.ZN.2012.04.VOLUME","SHFE.ZN.2012.05.CLOSE","SHFE.ZN.2012.05.SETTLE","SHFE.ZN.2012.05.VOLUME","SHFE.ZN.2012.06.CLOSE","SHFE.ZN.2012.06.SETTLE","SHFE.ZN.2012.06.VOLUME","SHFE.ZN.2012.07.CLOSE","SHFE.ZN.2012.07.SETTLE","SHFE.ZN.2012.07.VOLUME","SHFE.ZN.2012.08.CLOSE","SHFE.ZN.2012.08.SETTLE","SHFE.ZN.2012.08.VOLUME","SHFE.ZN.2012.09.CLOSE","SHFE.ZN.2012.09.SETTLE","SHFE.ZN.2012.09.VOLUME","SHFE.ZN.2012.10.CLOSE","SHFE.ZN.2012.10.SETTLE","SHFE.ZN.2012.10.VOLUME","SHFE.ZN.2012.11.CLOSE","SHFE.ZN.2012.11.SETTLE","SHFE.ZN.2012.11.VOLUME","SHFE.ZN.2012.12.CLOSE","SHFE.ZN.2012.12.SETTLE","SHFE.ZN.2012.12.VOLUME","SHFE.ZN.2013.01.CLOSE","SHFE.ZN.2013.01.SETTLE","SHFE.ZN.2013.01.VOLUME","SHFE.ZN.2013.02.CLOSE","SHFE.ZN.2013.02.SETTLE","SHFE.ZN.2013.02.VOLUME","SHFE.ZN.2013.03.CLOSE","SHFE.ZN.2013.03.SETTLE","SHFE.ZN.2013.03.VOLUME","SHFE.ZN.2013.04.CLOSE","SHFE.ZN.2013.04.SETTLE","SHFE.ZN.2013.04.VOLUME","SHFE.ZN.2013.05.CLOSE","SHFE.ZN.2013.05.SETTLE","SHFE.ZN.2013.05.VOLUME","SHFE.ZN.2013.06.CLOSE","SHFE.ZN.2013.06.SETTLE","SHFE.ZN.2013.06.VOLUME","SHFE.ZN.2013.07.CLOSE","SHFE.ZN.2013.07.SETTLE","SHFE.ZN.2013.07.VOLUME","SHFE.ZN.2013.08.CLOSE","SHFE.ZN.2013.08.SETTLE","SHFE.ZN.2013.08.VOLUME","SHFE.ZN.2013.09.CLOSE","SHFE.ZN.2013.09.SETTLE","SHFE.ZN.2013.09.VOLUME","SHFE.ZN.2013.10.CLOSE","SHFE.ZN.2013.10.SETTLE","SHFE.ZN.2013.10.VOLUME","SHFE.ZN.2013.11.CLOSE","SHFE.ZN.2013.11.SETTLE","SHFE.ZN.2013.11.VOLUME","SHFE.ZN.2013.12.CLOSE","SHFE.ZN.2013.12.SETTLE","SHFE.ZN.2013.12.VOLUME","SHFE.ZN.2014.01.CLOSE","SHFE.ZN.2014.01.SETTLE","SHFE.ZN.2014.01.VOLUME","SHFE.ZN.2014.02.CLOSE","SHFE.ZN.2014.02.SETTLE","SHFE.ZN.2014.02.VOLUME","SHFE.ZN.2014.03.CLOSE","SHFE.ZN.2014.03.SETTLE","SHFE.ZN.2014.03.VOLUME","SHFE.ZN.2014.04.CLOSE","SHFE.ZN.2014.04.SETTLE","SHFE.ZN.2014.04.VOLUME","SHFE.ZN.2014.05.CLOSE","SHFE.ZN.2014.05.SETTLE","SHFE.ZN.2014.05.VOLUME","SHFE.ZN.2014.06.CLOSE","SHFE.ZN.2014.06.SETTLE","SHFE.ZN.2014.06.VOLUME","SHFE.ZN.2014.07.CLOSE","SHFE.ZN.2014.07.SETTLE","SHFE.ZN.2014.07.VOLUME","SHFE.ZN.2014.08.CLOSE","SHFE.ZN.2014.08.SETTLE","SHFE.ZN.2014.08.VOLUME","SHFE.ZN.2014.09.CLOSE","SHFE.ZN.2014.09.SETTLE","SHFE.ZN.2014.09.VOLUME","SHFE.ZN.2014.10.CLOSE","SHFE.ZN.2014.10.SETTLE","SHFE.ZN.2014.10.VOLUME","SHFE.ZN.2014.11.CLOSE","SHFE.ZN.2014.11.SETTLE","SHFE.ZN.2014.11.VOLUME","SHFE.ZN.2014.12.CLOSE","SHFE.ZN.2014.12.SETTLE","SHFE.ZN.2014.12.VOLUME","SHFE.ZN.2015.01.CLOSE","SHFE.ZN.2015.01.SETTLE","SHFE.ZN.2015.01.VOLUME","SHFE.ZN.2015.02.CLOSE","SHFE.ZN.2015.02.SETTLE","SHFE.ZN.2015.02.VOLUME","SHFE.ZN.2015.03.CLOSE","SHFE.ZN.2015.03.SETTLE","SHFE.ZN.2015.03.VOLUME","SHFE.ZN.2015.04.CLOSE","SHFE.ZN.2015.04.SETTLE","SHFE.ZN.2015.04.VOLUME","SHFE.ZN.2015.05.CLOSE","SHFE.ZN.2015.05.SETTLE","SHFE.ZN.2015.05.VOLUME","SHFE.ZN.2015.06.CLOSE","SHFE.ZN.2015.06.SETTLE","SHFE.ZN.2015.06.VOLUME","SHFE.ZN.2015.07.CLOSE","SHFE.ZN.2015.07.SETTLE","SHFE.ZN.2015.07.VOLUME","SHFE.ZN.2015.08.CLOSE","SHFE.ZN.2015.08.SETTLE","SHFE.ZN.2015.08.VOLUME","SHFE.ZN.2015.09.CLOSE","SHFE.ZN.2015.09.SETTLE","SHFE.ZN.2015.09.VOLUME","SHFE.ZN.2015.10.CLOSE","SHFE.ZN.2015.10.SETTLE","SHFE.ZN.2015.10.VOLUME","SHFE.ZN.2015.11.CLOSE","SHFE.ZN.2015.11.SETTLE","SHFE.ZN.2015.11.VOLUME","SHFE.ZN.2015.12.CLOSE","SHFE.ZN.2015.12.SETTLE","SHFE.ZN.2015.12.VOLUME","SHFE.ZN.2016.01.CLOSE","SHFE.ZN.2016.01.SETTLE","SHFE.ZN.2016.01.VOLUME","SHFE.ZN.2016.02.CLOSE","SHFE.ZN.2016.02.SETTLE","SHFE.ZN.2016.02.VOLUME","SHFE.ZN.2016.03.CLOSE","SHFE.ZN.2016.03.SETTLE","SHFE.ZN.2016.03.VOLUME","SHFE.ZN.2016.04.CLOSE","SHFE.ZN.2016.04.SETTLE","SHFE.ZN.2016.04.VOLUME","SHFE.ZN.2016.05.CLOSE","SHFE.ZN.2016.05.SETTLE","SHFE.ZN.2016.05.VOLUME","SHFE.ZN.2016.06.CLOSE","SHFE.ZN.2016.06.SETTLE","SHFE.ZN.2016.06.VOLUME","SHFE.ZN.2016.07.CLOSE","SHFE.ZN.2016.07.SETTLE","SHFE.ZN.2016.07.VOLUME","SHFE.ZN.2016.08.CLOSE","SHFE.ZN.2016.08.SETTLE","SHFE.ZN.2016.08.VOLUME","SHFE.ZN.2016.09.CLOSE","SHFE.ZN.2016.09.SETTLE","SHFE.ZN.2016.09.VOLUME","SHFE.ZN.2016.10.CLOSE","SHFE.ZN.2016.10.SETTLE","SHFE.ZN.2016.10.VOLUME","SHFE.ZN.2016.11.CLOSE","SHFE.ZN.2016.11.SETTLE","SHFE.ZN.2016.11.VOLUME","SHFE.ZN.2016.12.CLOSE","SHFE.ZN.2016.12.SETTLE","SHFE.ZN.2016.12.VOLUME","SHFE.ZN.2017.01.CLOSE","SHFE.ZN.2017.01.SETTLE","SHFE.ZN.2017.01.VOLUME"
"2007-03-26",29220,29200,16786,29080,28840,3338,28915,28590,1224,29060,28920,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28700,28700,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-03-27",29725,29685,16046,29570,29485,932,29200,29295,204,29450,29270,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28880,28880,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-03-28",29565,29535,8506,29450,29340,394,29200,29095,100,29075,29120,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28880,28880,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-03-29",29030,29280,8742,29100,29215,340,29100,29100,96,29120,29090,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28880,28880,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-03-30",29390,29365,13758,29420,29395,254,29350,29280,122,29275,29140,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28880,28880,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-04-02",29290,29330,5902,29280,29335,116,29280,29290,28,29275,29140,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28880,28880,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
